id,closure,duration_h,event_observed,latitude,longitude,region_cluster,density_2km,density_5km,centrality,complexity,interaction_weight,hour_sin,hour_cos,day_sin,day_cos,peak_hour,keyword_accident,keyword_breakdown,keyword_hazard,keyword_weather,keyword_obstruction
FKID000141,0,1038.7880748383334,0,12.9893817,77.5927844,5,457,1661,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0
FKID000142,0,0.8328769463888889,1,12.938565,77.6979933,1,57,237,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000143,1,1.8603543183333333,1,12.9690624,77.5872736,5,350,984,7.0,1.0,7.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000144,1,218.64866449027778,1,12.961311,77.55932,14,184,1010,7.0,1.0,7.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0
FKID000145,0,939.0249752413889,1,12.9146696,77.5640607,3,94,549,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID000146,0,1905.1044156716666,0,12.9173038,77.5882958,3,266,1059,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID000147,0,1904.2783656716667,0,12.9144686,77.5650362,3,136,732,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID000148,0,1904.706455393889,0,12.9144815,77.5650493,3,136,735,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID000149,0,1907.2677662272222,0,12.9113626,77.5999548,3,257,988,2.0,3.0,6.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID000150,0,1905.2034037272224,0,12.9353705,77.5182037,14,98,474,7.0,3.0,21.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID000151,1,1038.4078042827778,0,12.9216444,77.5940415,3,219,1072,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000152,0,1904.2521545605555,0,12.9246541,77.6497438,6,53,629,2.0,2.0,4.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID000153,0,1904.1881092827778,0,12.9145147,77.5649877,3,136,751,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID000154,0,1904.173722893889,0,12.9145447,77.5650079,3,137,753,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID000155,0,1905.8053848383333,0,12.9635928,77.6263774,11,157,1387,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID000156,0,1905.7565292827778,0,13.0310785,77.5357035,9,260,797,8.5,1.0,8.5,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,1,0,0,0
FKID000157,0,0.8805332427777779,1,12.8700974,77.6533824,13,13,139,8.0,1.0,8.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000158,0,1903.8437023383333,0,12.9762232,77.6016656,5,567,1760,6.5,1.0,6.5,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID000159,0,160.89768346,1,12.9211317,77.6627683,6,26,259,2.0,1.0,2.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0
FKID000160,0,1040.0487423383333,0,12.9832059,77.5766759,5,479,1771,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000161,0,1.3578267408333333,1,12.9793286,77.5105419,4,80,336,2.0,1.0,2.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000162,0,0.25507165833333334,1,12.94819783,77.53467664,14,68,291,7.0,1.0,7.0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID000163,1,2.9693220174999997,1,13.022765,77.6014354,0,106,787,2.0,1.0,2.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,0
FKID000164,0,1567.739900905833,1,12.9943131,77.617972,11,102,1507,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID000165,0,1040.5549873383334,0,13.0071299,77.5267687,9,55,817,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID000166,0,0.5318376813888889,1,13.1511992,77.620242,2,9,52,2.0,1.0,2.0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000167,0,1040.2171517827778,0,13.0264,77.544019,9,264,980,8.5,1.0,8.5,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000168,0,25.176208989166668,1,13.1212507,77.6179465,2,2,11,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,0,0,0,0
FKID000169,0,1037.3664626161112,0,12.9895389,77.5057545,4,111,374,5.0,1.0,5.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000170,0,1904.1812953938888,0,12.9245044,77.6502426,6,56,629,2.0,2.0,4.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID000171,0,0.1966845775,1,12.9664142,77.5125512,4,33,237,2.0,1.0,2.0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000172,0,0.40840563722222223,1,12.9758786,77.5643384,5,209,991,5.0,1.0,5.0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000173,0,1900.8237445605557,0,12.9641027,77.5700324,5,441,1789,7.0,1.0,7.0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000174,0,20.467810789444442,1,12.9124656,77.5805324,3,167,536,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0
FKID000175,0,1902.4360862272222,0,12.9228317,77.6575101,6,55,591,2.0,2.0,4.0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID000176,0,1.4382653025,1,13.0378641,77.5222897,9,95,247,8.5,2.0,17.0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000177,0,1035.6590045605556,0,12.9583476,77.5547336,14,233,1295,7.0,3.0,21.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000178,0,1902.1165342827778,0,12.8895087,77.6408236,6,55,564,8.0,3.0,24.0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000179,0,1902.0132520605557,0,12.8895337,77.640687,6,55,567,8.0,3.0,24.0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000180,0,1037.4220931716666,0,12.9847423,77.574706,5,460,1752,2.0,1.0,2.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0
FKID000181,0,1036.7351853938887,0,13.0229252,77.5099725,9,21,647,2.0,1.0,2.0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000182,0,1901.971486505,0,12.8894616,77.6407007,6,55,568,8.0,3.0,24.0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000183,0,0.31400844250000004,1,13.0436683,77.6067467,7,95,387,2.0,1.0,2.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0
FKID000184,0,0.3940237661111111,1,13.0145688,77.5835164,0,151,635,2.0,2.0,4.0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0
FKID000185,0,0.6084001055555556,1,13.0186759,77.5588615,0,78,792,8.5,2.0,17.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000186,1,0.38971371388888887,1,12.9494883,77.5368741,14,111,459,7.0,1.0,7.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000187,0,1.7368912905555556,1,13.0229482,77.601028,0,113,790,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000188,0,1.4382354291666666,1,12.9928917,77.5854867,5,191,708,2.0,1.0,2.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0
FKID000189,0,1.1808779133333334,1,12.9625233,77.6415686,11,45,507,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000190,0,1898.8107851161112,0,13.0976738,77.5990251,2,155,366,2.0,3.0,6.0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000191,0,1898.1329542827777,0,13.1151883,77.6067482,2,91,293,2.0,3.0,6.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000192,0,1033.7242003938889,0,13.07835,77.502205,10,3,285,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000193,0,1033.2936912272223,0,12.984191,77.5972223,5,459,1597,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,1,0
FKID000194,0,1036.493027893889,0,12.97447,77.5492,14,220,1406,2.0,1.0,2.0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000195,0,1033.2735892827777,0,12.9842204,77.597142,5,459,1598,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,1,0
FKID000196,0,1033.1889548383333,0,13.0488954,77.4970171,10,123,414,2.0,2.0,4.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0
FKID000197,0,1.2161626383333333,1,12.9891874,77.5070709,4,68,237,5.0,3.0,15.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0
FKID000198,0,1899.795767616111,0,12.9160564,77.6160829,6,327,970,2.0,1.0,2.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000199,0,1.013306406388889,1,13.16120295,77.62691818,2,3,34,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000200,0,1900.5303581716666,0,12.9532283,77.538385,14,229,950,2.0,3.0,6.0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000201,0,673.1230161255555,1,12.9844178,77.5970285,5,426,1486,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,0,1,0
FKID000202,0,1.9931788133333335,1,12.8569988,77.5889807,3,38,125,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000203,0,1.3164250991666666,1,12.9446407,77.5969852,5,70,719,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000204,0,1899.4463259494444,0,13.0407502,77.5174141,9,213,648,8.5,2.0,17.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000205,0,2.3005213841666667,1,13.0414238,77.545608,9,136,558,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000206,0,0.4729462413888889,1,12.95983785,77.64811735,11,24,299,2.0,2.0,4.0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0
FKID000207,0,1896.2182109494445,0,13.0446065,77.5828293,0,256,1117,2.0,1.0,2.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000208,0,1.550939188611111,1,12.9197329,77.5835635,3,146,622,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000209,0,273.38585909194444,1,12.9875849,77.5182251,4,58,262,5.0,1.0,5.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,1,0,0,0
FKID000210,0,1895.7264845605557,0,12.9886918,77.519831,4,152,765,5.0,3.0,15.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000211,0,1898.3083467827778,0,12.9595376,77.5557817,14,283,1491,7.0,3.0,21.0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000212,0,1032.5088292827777,0,12.993901,77.6190564,11,95,1375,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000213,0,1898.6536390049998,0,12.9988047,77.5839954,0,444,1889,2.0,2.0,4.0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000214,0,0.1916166658333333,1,12.8885722,77.640446,6,25,288,8.0,1.0,8.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000215,0,525.1700230883333,1,12.9858066,77.6051199,5,148,805,2.0,1.0,2.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0
FKID000216,0,160.92534315166665,1,13.0450698,77.6440587,7,44,267,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000217,0,1.1038362441666667,1,12.9541849,77.5435568,14,76,423,7.0,1.0,7.0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID000218,0,3.331491530277778,1,12.9679023,77.5680413,5,241,948,2.0,1.0,2.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000219,0,1894.3145853938888,0,12.9895932,77.5723117,5,473,1923,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,0,1,0,0,0
FKID000220,0,1895.449644005,0,13.0522674,77.4879449,10,116,399,2.0,1.0,2.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000221,0,1896.2182109494445,0,13.0446065,77.5828293,0,256,1117,2.0,1.0,2.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000222,0,3028.8307862272222,0,12.8733932,77.6251719,6,42,458,2.0,1.0,2.0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID000223,0,3028.8167006716667,0,12.8732959,77.6248843,6,41,457,2.0,1.0,2.0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID000224,0,1.2506212405555557,1,12.9013118,77.6322397,6,83,346,8.0,1.0,8.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,1,0,0
FKID000225,0,1893.4691273383332,0,12.972653,77.6185064,11,240,1467,6.5,3.0,19.5,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID000226,0,0.7312399744444444,1,13.0379483,77.6257684,7,145,501,2.0,1.0,2.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000227,0,192.70762214,1,12.8980705,77.5460958,3,17,60,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000228,0,1034.241414005,0,12.9415222,77.5603107,14,80,1268,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000229,1,1890.740837616111,0,12.965034,77.5747048,5,508,1815,7.0,1.0,7.0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000230,0,1034.660196505,0,12.9904041,77.5993848,5,387,1590,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000231,0,1888.5071012272222,0,12.9915317,77.7140583,8,29,510,2.0,2.0,4.0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000232,0,1887.0957092827778,0,12.9450066,77.5274017,14,196,638,2.0,3.0,6.0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000233,0,1883.3412937272221,0,13.114945,77.60684,2,92,293,2.0,3.0,6.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID000234,0,0.3695787847222222,1,13.0176948,77.553788,0,51,538,8.5,1.0,8.5,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID000235,0,1881.6183248383334,0,12.9694199,77.7006686,1,196,567,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID000236,0,192.6717906536111,1,12.8985649,77.5435672,3,17,61,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000237,0,3010.4864687272225,0,12.8893347,77.5379823,3,28,234,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID000238,0,2958.3875056716665,0,12.9514566,77.6214627,6,116,1577,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0,0,0,0,0
FKID000239,0,2958.372676505,0,12.9514586,77.6214633,6,116,1577,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0,0,0,0,0
FKID000240,0,2958.2944031716665,0,12.9513718,77.621369,6,116,1579,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0,0,0,0,0
FKID000241,0,1881.522519005,0,12.9643399,77.5855341,5,497,1831,7.0,1.0,7.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID000242,0,2670.7461290049996,0,12.9800987,77.6655755,11,130,725,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID000243,1,1.7581567927777777,1,12.9441328,77.5010682,14,28,194,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID000244,0,36.63549489611111,1,12.8785528,77.6720521,13,4,87,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,0,1,1,0
FKID000245,0,0.958542906388889,1,12.9643404,77.5855854,5,186,645,7.0,2.0,14.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID000246,0,36.59093093027778,1,12.8785573,77.6719048,13,4,88,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,0,1,1,0
FKID000247,0,1033.0169512272223,0,13.044562,77.583011,0,242,1004,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000248,0,1879.7265859494444,0,13.0317076,77.5355328,9,261,790,8.5,1.0,8.5,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000249,0,0.5556465902777779,1,13.0451384,77.5070153,9,88,224,8.5,3.0,25.5,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID000250,0,0.660156635,1,12.9474732,77.5340694,14,103,422,7.0,1.0,7.0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID000251,0,1882.2338142827778,0,12.850847,77.6685139,13,30,89,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID000252,0,1880.8539320605555,0,13.0623222,77.459163,10,123,232,2.0,3.0,6.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID000253,1,1880.0620737272222,0,12.860655,77.4311029,14,1,1,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000254,0,0.16918275277777778,1,13.0355513,77.5265219,9,156,402,8.5,1.0,8.5,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID000255,1,1.1055674383333334,1,12.92335,77.58296,3,131,680,2.0,1.0,2.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID000256,0,0.31859723333333334,1,12.9390583,77.6946217,1,35,147,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000257,0,1.0686950525,1,12.8509801,77.6601903,13,13,76,2.0,1.0,2.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID000258,1,1877.7630787272221,0,13.0817559,77.5482378,9,13,273,2.0,1.0,2.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000259,0,1877.765781505,0,12.9891497,77.5077437,4,143,455,5.0,1.0,5.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000260,1,0.7160394438888888,1,13.0145576,77.5696436,0,118,617,2.0,1.0,2.0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000261,1,1029.749055116111,0,12.9232313,77.5904837,3,215,1097,2.0,1.0,2.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID000262,0,1879.5042734494443,0,13.0357481,77.6283566,7,209,665,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000263,0,1879.406760393889,0,12.8196613,77.6877212,13,16,61,2.0,3.0,6.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID000264,0,18.45198410472222,1,12.9697862,77.7499252,1,24,88,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000265,0,1.455292763611111,1,12.9228111,77.7365506,1,3,79,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000266,0,1873.623456227222,0,12.971535,77.5941929,5,640,1797,7.0,1.0,7.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000267,0,1.1022678586111112,1,12.96652735,77.60810502,5,184,987,7.0,2.0,14.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID000268,0,0.22585393638888887,1,12.926187,77.6772301,1,31,104,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000269,0,1029.4251223383333,0,13.0077773,77.5838076,0,346,1649,2.0,1.0,2.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID000270,0,1872.6983701161112,0,12.9750878,77.5481342,14,196,1566,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000271,0,0.5105019625,1,13.029877,77.5377738,9,83,278,8.5,1.0,8.5,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID000272,0,1871.4504901161113,0,12.9340271,77.6892659,1,119,444,2.0,2.0,4.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
